gutenberg_id,text,book,author
1429,Lottie’s was a very hopeful nature.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,The pink and the blue sunbonnet followed Isabel’s bright red sunbonnet,The Garden Party,Katherine Mansfield
1429,"up that sliding, slipping hill. At the top they paused to decide where",The Garden Party,Katherine Mansfield
1429,to go and to have a good stare at who was there already. Seen from,The Garden Party,Katherine Mansfield
1429,"behind, standing against the skyline, gesticulating largely with their",The Garden Party,Katherine Mansfield
1429,"spades, they looked like minute puzzled explorers.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,The whole family of Samuel Josephs was there already with their,The Garden Party,Katherine Mansfield
1429,"lady-help, who sat on a camp-stool and kept order with a whistle that",The Garden Party,Katherine Mansfield
1429,"she wore tied round her neck, and a small cane with which she directed",The Garden Party,Katherine Mansfield
1429,operations. The Samuel Josephs never played by themselves or managed,The Garden Party,Katherine Mansfield
1429,"their own game. If they did, it ended in the boys pouring water down",The Garden Party,Katherine Mansfield
1429,the girls’ necks or the girls trying to put little black crabs into the,The Garden Party,Katherine Mansfield
1429,boys’ pockets. So Mrs. S. J. and the poor lady-help drew up what she,The Garden Party,Katherine Mansfield
1429,called a “brogramme” every morning to keep them “abused and out of,The Garden Party,Katherine Mansfield
1429,bischief.” It was all competitions or races or round games. Everything,The Garden Party,Katherine Mansfield
1429,began with a piercing blast of the lady-help’s whistle and ended with,The Garden Party,Katherine Mansfield
1429,"another. There were even prizes—large, rather dirty paper parcels which",The Garden Party,Katherine Mansfield
1429,the lady-help with a sour little smile drew out of a bulging string,The Garden Party,Katherine Mansfield
1429,kit. The Samuel Josephs fought fearfully for the prizes and cheated and,The Garden Party,Katherine Mansfield
1429,pinched one another’s arms—they were all expert pinchers. The only time,The Garden Party,Katherine Mansfield
1429,"the Burnell children ever played with them Kezia had got a prize, and",The Garden Party,Katherine Mansfield
1429,when she undid three bits of paper she found a very small rusty,The Garden Party,Katherine Mansfield
1429,button-hook. She couldn’t understand why they made such a fuss....,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,But they never played with the Samuel Josephs now or even went to their,The Garden Party,Katherine Mansfield
1429,parties. The Samuel Josephs were always giving children’s parties at,The Garden Party,Katherine Mansfield
1429,the Bay and there was always the same food. A big washhand basin of,The Garden Party,Katherine Mansfield
1429,"very brown fruit-salad, buns cut into four and a washhand jug full of",The Garden Party,Katherine Mansfield
1429,something the lady-help called “Limmonadear.” And you went away in the,The Garden Party,Katherine Mansfield
1429,evening with half the frill torn off your frock or something spilled,The Garden Party,Katherine Mansfield
1429,"all down the front of your open-work pinafore, leaving the Samuel",The Garden Party,Katherine Mansfield
1429,Josephs leaping like savages on their lawn. No! They were too awful.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"On the other side of the beach, close down to the water, two little",The Garden Party,Katherine Mansfield
1429,"boys, their knickers rolled up, twinkled like spiders. One was digging,",The Garden Party,Katherine Mansfield
1429,"the other pattered in and out of the water, filling a small bucket.",The Garden Party,Katherine Mansfield
1429,"They were the Trout boys, Pip and Rags. But Pip was so busy digging and",The Garden Party,Katherine Mansfield
1429,Rags was so busy helping that they didn’t see their little cousins,The Garden Party,Katherine Mansfield
1429,until they were quite close.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“Look!” said Pip. “Look what I’ve discovered.” And he showed them an,The Garden Party,Katherine Mansfield
1429,"old wet, squashed-looking boot. The three little girls stared.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“Whatever are you going to do with it?” asked Kezia.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Keep it, of course!” Pip was very scornful. “It’s a find—see?”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"Yes, Kezia saw that. All the same....",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“There’s lots of things buried in the sand,” explained Pip. “They get",The Garden Party,Katherine Mansfield
1429,chucked up from wrecks. Treasure. Why—you might find—”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“But why does Rags have to keep on pouring water in?” asked Lottie.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Oh, that’s to moisten it,” said Pip, “to make the work a bit easier.",The Garden Party,Katherine Mansfield
1429,"Keep it up, Rags.”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"And good little Rags ran up and down, pouring in the water that turned",The Garden Party,Katherine Mansfield
1429,brown like cocoa.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Here, shall I show you what I found yesterday?” said Pip mysteriously,",The Garden Party,Katherine Mansfield
1429,and he stuck his spade into the sand. “Promise not to tell.”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,They promised.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Say, cross my heart straight dinkum.”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,The little girls said it.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"Pip took something out of his pocket, rubbed it a long time on the",The Garden Party,Katherine Mansfield
1429,"front of his jersey, then breathed on it and rubbed it again.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“Now turn round!” he ordered.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,They turned round.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“All look the same way! Keep still! Now!”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"And his hand opened; he held up to the light something that flashed,",The Garden Party,Katherine Mansfield
1429,"that winked, that was a most lovely green.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“It’s a nemeral,” said Pip solemnly.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Is it really, Pip?” Even Isabel was impressed.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,The lovely green thing seemed to dance in Pip’s fingers. Aunt Beryl had,The Garden Party,Katherine Mansfield
1429,"a nemeral in a ring, but it was a very small one. This one was as big",The Garden Party,Katherine Mansfield
1429,as a star and far more beautiful.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,V,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,As the morning lengthened whole parties appeared over the sand-hills,The Garden Party,Katherine Mansfield
1429,and came down on the beach to bathe. It was understood that at eleven,The Garden Party,Katherine Mansfield
1429,o’clock the women and children of the summer colony had the sea to,The Garden Party,Katherine Mansfield
1429,"themselves. First the women undressed, pulled on their bathing dresses",The Garden Party,Katherine Mansfield
1429,and covered their heads in hideous caps like sponge bags; then the,The Garden Party,Katherine Mansfield
1429,children were unbuttoned. The beach was strewn with little heaps of,The Garden Party,Katherine Mansfield
1429,"clothes and shoes; the big summer hats, with stones on them to keep",The Garden Party,Katherine Mansfield
1429,"them from blowing away, looked like immense shells. It was strange that",The Garden Party,Katherine Mansfield
1429,"even the sea seemed to sound differently when all those leaping,",The Garden Party,Katherine Mansfield
1429,"laughing figures ran into the waves. Old Mrs. Fairfield, in a lilac",The Garden Party,Katherine Mansfield
1429,"cotton dress and a black hat tied under the chin, gathered her little",The Garden Party,Katherine Mansfield
1429,brood and got them ready. The little Trout boys whipped their shirts,The Garden Party,Katherine Mansfield
1429,"over their heads, and away the five sped, while their grandma sat with",The Garden Party,Katherine Mansfield
1429,one hand in her knitting-bag ready to draw out the ball of wool when,The Garden Party,Katherine Mansfield
1429,she was satisfied they were safely in.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"The firm compact little girls were not half so brave as the tender,",The Garden Party,Katherine Mansfield
1429,"delicate-looking little boys. Pip and Rags, shivering, crouching down,",The Garden Party,Katherine Mansfield
1429,"slapping the water, never hesitated. But Isabel, who could swim twelve",The Garden Party,Katherine Mansfield
1429,"strokes, and Kezia, who could nearly swim eight, only followed on the",The Garden Party,Katherine Mansfield
1429,"strict understanding they were not to be splashed. As for Lottie, she",The Garden Party,Katherine Mansfield
1429,"didn’t follow at all. She liked to be left to go in her own way,",The Garden Party,Katherine Mansfield
1429,"please. And that way was to sit down at the edge of the water, her legs",The Garden Party,Katherine Mansfield
1429,"straight, her knees pressed together, and to make vague motions with",The Garden Party,Katherine Mansfield
1429,her arms as if she expected to be wafted out to sea. But when a bigger,The Garden Party,Katherine Mansfield
1429,"wave than usual, an old whiskery one, came lolloping along in her",The Garden Party,Katherine Mansfield
1429,"direction, she scrambled to her feet with a face of horror and flew up",The Garden Party,Katherine Mansfield
1429,the beach again.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Here, mother, keep those for me, will you?”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,Two rings and a thin gold chain were dropped into Mrs Fairfield’s lap.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Yes, dear. But aren’t you going to bathe here?”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“No-o,” Beryl drawled. She sounded vague. “I’m undressing farther",The Garden Party,Katherine Mansfield
